"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"8447",91,"propMissAct_0.23_autoCorr_0.26","xreg1",5.24718441885332,0.512609208835548,"MAR","Multiple Imputations",91
"8448",91,"propMissAct_0.23_autoCorr_0.26","xreg2",1.83414150480258,0.152088673866605,"MAR","Multiple Imputations",91
"8449",91,"propMissAct_0.23_autoCorr_0.26","phi",-1.65034018991037,0.143555776998063,"MAR","Multiple Imputations",91
"8450",91,"propMissAct_0.23_autoCorr_0.26","sigma",0.636715923447457,NA,"MAR","Multiple Imputations",91
"8451",91,"propMissAct_0.4_autoCorr_0.22","intercept",0.290917290148867,0.0657951386225147,"MAR","Multiple Imputations",91
"8452",91,"propMissAct_0.4_autoCorr_0.22","xreg1",5.60245286387345,0.521106620184154,"MAR","Multiple Imputations",91
"8453",91,"propMissAct_0.4_autoCorr_0.22","xreg2",1.83066385127219,0.149991617153967,"MAR","Multiple Imputations",91
"8454",91,"propMissAct_0.4_autoCorr_0.22","phi",-1.74096314174376,0.14351136959937,"MAR","Multiple Imputations",91
"8455",91,"propMissAct_0.4_autoCorr_0.22","sigma",0.560039212493901,NA,"MAR","Multiple Imputations",91
"8456",91,"propMissAct_0.62_autoCorr_0.22","intercept",0.202694557645503,0.0417036786790563,"MAR","Multiple Imputations",91
"8457",91,"propMissAct_0.62_autoCorr_0.22","xreg1",5.24732711786734,0.703128148289408,"MAR","Multiple Imputations",91
"8458",91,"propMissAct_0.62_autoCorr_0.22","xreg2",2.04048990093432,0.170398556673366,"MAR","Multiple Imputations",91
"8459",91,"propMissAct_0.62_autoCorr_0.22","phi",-1.66088608290913,0.203224317662283,"MAR","Multiple Imputations",91
"8460",91,"propMissAct_0.62_autoCorr_0.22","sigma",0.577341786572783,NA,"MAR","Multiple Imputations",91
"8461",92,"propMissAct_0.22_autoCorr_0.51","ar1",0.379009964906407,0.0426400738809355,"MAR","dropNA_simple",92
"8462",92,"propMissAct_0.22_autoCorr_0.51","intercept",5.02442900897222,0.62605052690174,"MAR","dropNA_simple",92
"8463",92,"propMissAct_0.22_autoCorr_0.51","xreg1",1.59437168046299,0.171251242524014,"MAR","dropNA_simple",92
"8464",92,"propMissAct_0.22_autoCorr_0.51","xreg2",-1.5616188957349,0.177104784221422,"MAR","dropNA_simple",92
"8465",92,"propMissAct_0.22_autoCorr_0.51","sigma",0.604993115216896,NA,"MAR","dropNA_simple",92
"8466",92,"propMissAct_0.43_autoCorr_0.45","ar1",0.371849060753635,0.04923933833433,"MAR","dropNA_simple",92
"8467",92,"propMissAct_0.43_autoCorr_0.45","intercept",5.09629231863372,0.68104113579226,"MAR","dropNA_simple",92
"8468",92,"propMissAct_0.43_autoCorr_0.45","xreg1",1.56046445281933,0.198456037338589,"MAR","dropNA_simple",92
"8469",92,"propMissAct_0.43_autoCorr_0.45","xreg2",-1.57302938465121,0.191446557314437,"MAR","dropNA_simple",92
"8470",92,"propMissAct_0.43_autoCorr_0.45","sigma",0.635101773432267,NA,"MAR","dropNA_simple",92
"8471",92,"propMissAct_0.63_autoCorr_0.47","ar1",0.298398589527207,0.0608520255903394,"MAR","dropNA_simple",92
"8472",92,"propMissAct_0.63_autoCorr_0.47","intercept",5.8811610751001,0.725769447768124,"MAR","dropNA_simple",92
"8473",92,"propMissAct_0.63_autoCorr_0.47","xreg1",1.94395948221974,0.198234409463101,"MAR","dropNA_simple",92
"8474",92,"propMissAct_0.63_autoCorr_0.47","xreg2",-1.81999036763039,0.20423987830344,"MAR","dropNA_simple",92
"8475",92,"propMissAct_0.63_autoCorr_0.47","sigma",0.463248040092559,NA,"MAR","dropNA_simple",92
"8476",92,"propMissAct_0.22_autoCorr_0.51","ar1",0.315352540553122,0.0467904626767906,"MAR","dropNA_complete",92
"8477",92,"propMissAct_0.22_autoCorr_0.51","intercept",5.46538075130576,0.625339523110626,"MAR","dropNA_complete",92
"8478",92,"propMissAct_0.22_autoCorr_0.51","xreg1",1.55246276309194,0.178487257617468,"MAR","dropNA_complete",92
"8479",92,"propMissAct_0.22_autoCorr_0.51","xreg2",-1.68300405758591,0.176674918562782,"MAR","dropNA_complete",92
"8480",92,"propMissAct_0.22_autoCorr_0.51","sigma",0.628636965031897,NA,"MAR","dropNA_complete",92
"8481",92,"propMissAct_0.43_autoCorr_0.45","ar1",0.323080123319347,0.0562797020662948,"MAR","dropNA_complete",92
"8482",92,"propMissAct_0.43_autoCorr_0.45","intercept",5.0638844932016,0.755139250147432,"MAR","dropNA_complete",92
"8483",92,"propMissAct_0.43_autoCorr_0.45","xreg1",1.68741078085809,0.228639303956064,"MAR","dropNA_complete",92
"8484",92,"propMissAct_0.43_autoCorr_0.45","xreg2",-1.58300912530043,0.21305717702446,"MAR","dropNA_complete",92
"8485",92,"propMissAct_0.43_autoCorr_0.45","sigma",0.687170718343446,NA,"MAR","dropNA_complete",92
"8486",92,"propMissAct_0.63_autoCorr_0.47","ar1",0.224085853702283,0.0769712914352253,"MAR","dropNA_complete",92
"8487",92,"propMissAct_0.63_autoCorr_0.47","intercept",5.94078558530381,0.901671016575272,"MAR","dropNA_complete",92
"8488",92,"propMissAct_0.63_autoCorr_0.47","xreg1",1.85722948955589,0.248749991635653,"MAR","dropNA_complete",92
"8489",92,"propMissAct_0.63_autoCorr_0.47","xreg2",-1.81649765691787,0.255489241189109,"MAR","dropNA_complete",92
"8490",92,"propMissAct_0.63_autoCorr_0.47","sigma",0.519560361283568,NA,"MAR","dropNA_complete",92
"8491",92,"propMissAct_0.22_autoCorr_0.51","ar1",0.395791039633147,0.0441332686552948,"MAR","Kalman Filter",92
"8492",92,"propMissAct_0.22_autoCorr_0.51","intercept",5.13945996806997,0.612506544453172,"MAR","Kalman Filter",92
"8493",92,"propMissAct_0.22_autoCorr_0.51","xreg1",1.6177467040164,0.166977176663762,"MAR","Kalman Filter",92
"8494",92,"propMissAct_0.22_autoCorr_0.51","xreg2",-1.59517789927006,0.17324306310723,"MAR","Kalman Filter",92
"8495",92,"propMissAct_0.22_autoCorr_0.51","sigma",0.600628569814377,NA,"MAR","Kalman Filter",92
"8496",92,"propMissAct_0.43_autoCorr_0.45","ar1",0.375580518087328,0.0509377720245129,"MAR","Kalman Filter",92
"8497",92,"propMissAct_0.43_autoCorr_0.45","intercept",5.52139572898627,0.632540846672732,"MAR","Kalman Filter",92
"8498",92,"propMissAct_0.43_autoCorr_0.45","xreg1",1.66253656037508,0.181616783037538,"MAR","Kalman Filter",92
"8499",92,"propMissAct_0.43_autoCorr_0.45","xreg2",-1.70525905022501,0.176882744172937,"MAR","Kalman Filter",92
"8500",92,"propMissAct_0.43_autoCorr_0.45","sigma",0.629213920655237,NA,"MAR","Kalman Filter",92
"8501",92,"propMissAct_0.63_autoCorr_0.47","ar1",0.247766969796578,0.0697557041373843,"MAR","Kalman Filter",92
"8502",92,"propMissAct_0.63_autoCorr_0.47","intercept",6.24630730075292,0.651177746892484,"MAR","Kalman Filter",92
"8503",92,"propMissAct_0.63_autoCorr_0.47","xreg1",2.00001312179372,0.177448608955446,"MAR","Kalman Filter",92
"8504",92,"propMissAct_0.63_autoCorr_0.47","xreg2",-1.93398244738969,0.182766719203344,"MAR","Kalman Filter",92
"8505",92,"propMissAct_0.63_autoCorr_0.47","sigma",0.473815075031261,NA,"MAR","Kalman Filter",92
"8506",92,"propMissAct_0.22_autoCorr_0.51","intercept",0.298831152403007,0.0384233884944118,"MAR","Multiple Imputations",92
"8507",92,"propMissAct_0.22_autoCorr_0.51","xreg1",5.55736613011352,0.591887848167143,"MAR","Multiple Imputations",92
"8508",92,"propMissAct_0.22_autoCorr_0.51","xreg2",1.7440783272804,0.157178611773823,"MAR","Multiple Imputations",92
"8509",92,"propMissAct_0.22_autoCorr_0.51","phi",-1.72737543325064,0.166632850893446,"MAR","Multiple Imputations",92
"8510",92,"propMissAct_0.22_autoCorr_0.51","sigma",0.653325360232878,NA,"MAR","Multiple Imputations",92
"8511",92,"propMissAct_0.43_autoCorr_0.45","intercept",0.220664406590552,0.0452823129913025,"MAR","Multiple Imputations",92
"8512",92,"propMissAct_0.43_autoCorr_0.45","xreg1",5.78658449564676,0.541816503743677,"MAR","Multiple Imputations",92
"8513",92,"propMissAct_0.43_autoCorr_0.45","xreg2",1.74001016452854,0.13475345752584,"MAR","Multiple Imputations",92
"8514",92,"propMissAct_0.43_autoCorr_0.45","phi",-1.78880286981661,0.152221554892796,"MAR","Multiple Imputations",92
"8515",92,"propMissAct_0.43_autoCorr_0.45","sigma",0.642551658105568,NA,"MAR","Multiple Imputations",92
"8516",92,"propMissAct_0.63_autoCorr_0.47","intercept",0.0934891506153102,0.0423909875699372,"MAR","Multiple Imputations",92
"8517",92,"propMissAct_0.63_autoCorr_0.47","xreg1",6.36399174698913,0.931544105802697,"MAR","Multiple Imputations",92
"8518",92,"propMissAct_0.63_autoCorr_0.47","xreg2",2.04750095335499,0.149909159433096,"MAR","Multiple Imputations",92
"8519",92,"propMissAct_0.63_autoCorr_0.47","phi",-1.97763360393382,0.269321969416529,"MAR","Multiple Imputations",92
"8520",92,"propMissAct_0.63_autoCorr_0.47","sigma",0.538482801999542,NA,"MAR","Multiple Imputations",92
"8521",93,"propMissAct_0.19_autoCorr_0.75","ar1",0.394887596128591,0.0420203994078559,"MAR","dropNA_simple",93
"8522",93,"propMissAct_0.19_autoCorr_0.75","intercept",4.9523774327118,0.612137271210395,"MAR","dropNA_simple",93
"8523",93,"propMissAct_0.19_autoCorr_0.75","xreg1",1.60170488847769,0.174666580407259,"MAR","dropNA_simple",93
"8524",93,"propMissAct_0.19_autoCorr_0.75","xreg2",-1.53887342825443,0.172936624471253,"MAR","dropNA_simple",93
"8525",93,"propMissAct_0.19_autoCorr_0.75","sigma",0.610693859496779,NA,"MAR","dropNA_simple",93
"8526",93,"propMissAct_0.36_autoCorr_0.74","ar1",0.368426617045985,0.0449692646893289,"MAR","dropNA_simple",93
"8527",93,"propMissAct_0.36_autoCorr_0.74","intercept",5.23779871241334,0.695364179673575,"MAR","dropNA_simple",93
"8528",93,"propMissAct_0.36_autoCorr_0.74","xreg1",1.72957062839252,0.185210543296041,"MAR","dropNA_simple",93
"8529",93,"propMissAct_0.36_autoCorr_0.74","xreg2",-1.64724419861996,0.193437990977604,"MAR","dropNA_simple",93
"8530",93,"propMissAct_0.36_autoCorr_0.74","sigma",0.669073110556126,NA,"MAR","dropNA_simple",93
"8531",93,"propMissAct_0.59_autoCorr_0.75","ar1",0.382528758867395,0.0592542329919474,"MAR","dropNA_simple",93
"8532",93,"propMissAct_0.59_autoCorr_0.75","intercept",3.85892154199256,0.941909381812744,"MAR","dropNA_simple",93
"8533",93,"propMissAct_0.59_autoCorr_0.75","xreg1",1.2751919948157,0.225562937215063,"MAR","dropNA_simple",93
"8534",93,"propMissAct_0.59_autoCorr_0.75","xreg2",-1.21036589073044,0.263531460913705,"MAR","dropNA_simple",93
"8535",93,"propMissAct_0.59_autoCorr_0.75","sigma",0.617854262792981,NA,"MAR","dropNA_simple",93
"8536",93,"propMissAct_0.19_autoCorr_0.75","ar1",0.381826049576361,0.0437451553867869,"MAR","dropNA_complete",93
"8537",93,"propMissAct_0.19_autoCorr_0.75","intercept",5.02578067237422,0.634637356918214,"MAR","dropNA_complete",93
"8538",93,"propMissAct_0.19_autoCorr_0.75","xreg1",1.58043049036314,0.182820533901112,"MAR","dropNA_complete",93
"8539",93,"propMissAct_0.19_autoCorr_0.75","xreg2",-1.55824848974313,0.179432974225929,"MAR","dropNA_complete",93
"8540",93,"propMissAct_0.19_autoCorr_0.75","sigma",0.636837698218972,NA,"MAR","dropNA_complete",93
"8541",93,"propMissAct_0.36_autoCorr_0.74","ar1",0.418873474872294,0.0479625500619801,"MAR","dropNA_complete",93
"8542",93,"propMissAct_0.36_autoCorr_0.74","intercept",5.21032307655669,0.756959088793603,"MAR","dropNA_complete",93
"8543",93,"propMissAct_0.36_autoCorr_0.74","xreg1",1.57998919663862,0.199124812852766,"MAR","dropNA_complete",93
"8544",93,"propMissAct_0.36_autoCorr_0.74","xreg2",-1.61635637575053,0.211687735324715,"MAR","dropNA_complete",93
"8545",93,"propMissAct_0.36_autoCorr_0.74","sigma",0.597389152966801,NA,"MAR","dropNA_complete",93
"8546",93,"propMissAct_0.59_autoCorr_0.75","ar1",0.34687206191351,0.069641787625431,"MAR","dropNA_complete",93
"8547",93,"propMissAct_0.59_autoCorr_0.75","intercept",3.53194915092963,1.02626322262433,"MAR","dropNA_complete",93
"8548",93,"propMissAct_0.59_autoCorr_0.75","xreg1",1.22292270002607,0.254202265848425,"MAR","dropNA_complete",93
"8549",93,"propMissAct_0.59_autoCorr_0.75","xreg2",-1.11394314764354,0.288097615310293,"MAR","dropNA_complete",93
"8550",93,"propMissAct_0.59_autoCorr_0.75","sigma",0.64408697911361,NA,"MAR","dropNA_complete",93
"8551",93,"propMissAct_0.19_autoCorr_0.75","ar1",0.377140496670895,0.0412103857728965,"MAR","Kalman Filter",93
"8552",93,"propMissAct_0.19_autoCorr_0.75","intercept",5.07337001555854,0.586174513372363,"MAR","Kalman Filter",93
"8553",93,"propMissAct_0.19_autoCorr_0.75","xreg1",1.67613569641207,0.165577255224523,"MAR","Kalman Filter",93
"8554",93,"propMissAct_0.19_autoCorr_0.75","xreg2",-1.58198207391667,0.165188206110063,"MAR","Kalman Filter",93
"8555",93,"propMissAct_0.19_autoCorr_0.75","sigma",0.61221646029602,NA,"MAR","Kalman Filter",93
"8556",93,"propMissAct_0.36_autoCorr_0.74","ar1",0.406703496226039,0.0465823141877231,"MAR","Kalman Filter",93
"8557",93,"propMissAct_0.36_autoCorr_0.74","intercept",5.15720122965481,0.69270312959358,"MAR","Kalman Filter",93
"8558",93,"propMissAct_0.36_autoCorr_0.74","xreg1",1.76914529053025,0.184081864717104,"MAR","Kalman Filter",93
"8559",93,"propMissAct_0.36_autoCorr_0.74","xreg2",-1.62898867068259,0.192664458721534,"MAR","Kalman Filter",93
"8560",93,"propMissAct_0.36_autoCorr_0.74","sigma",0.651310120797108,NA,"MAR","Kalman Filter",93
"8561",93,"propMissAct_0.59_autoCorr_0.75","ar1",0.359711772439928,0.0581084235766409,"MAR","Kalman Filter",93
"8562",93,"propMissAct_0.59_autoCorr_0.75","intercept",4.4957368253743,0.872840044291874,"MAR","Kalman Filter",93
"8563",93,"propMissAct_0.59_autoCorr_0.75","xreg1",1.34111996425172,0.209170628628304,"MAR","Kalman Filter",93
"8564",93,"propMissAct_0.59_autoCorr_0.75","xreg2",-1.39139192865558,0.243430170182563,"MAR","Kalman Filter",93
"8565",93,"propMissAct_0.59_autoCorr_0.75","sigma",0.618108788814096,NA,"MAR","Kalman Filter",93
"8566",93,"propMissAct_0.19_autoCorr_0.75","intercept",0.317138472620711,0.0393590476926135,"MAR","Multiple Imputations",93
"8567",93,"propMissAct_0.19_autoCorr_0.75","xreg1",5.23920406132942,0.524782357044034,"MAR","Multiple Imputations",93
"8568",93,"propMissAct_0.19_autoCorr_0.75","xreg2",1.73721754967483,0.162097833848941,"MAR","Multiple Imputations",93
"8569",93,"propMissAct_0.19_autoCorr_0.75","phi",-1.63700261722232,0.148080232667392,"MAR","Multiple Imputations",93
"8570",93,"propMissAct_0.19_autoCorr_0.75","sigma",0.643146135137737,NA,"MAR","Multiple Imputations",93
"8571",93,"propMissAct_0.36_autoCorr_0.74","intercept",0.269578544391682,0.0551572481372539,"MAR","Multiple Imputations",93
"8572",93,"propMissAct_0.36_autoCorr_0.74","xreg1",5.14530269459746,0.618910456473352,"MAR","Multiple Imputations",93
"8573",93,"propMissAct_0.36_autoCorr_0.74","xreg2",1.89539804932755,0.171495846998128,"MAR","Multiple Imputations",93
"8574",93,"propMissAct_0.36_autoCorr_0.74","phi",-1.64795345068651,0.168113833382479,"MAR","Multiple Imputations",93
"8575",93,"propMissAct_0.36_autoCorr_0.74","sigma",0.698145867930639,NA,"MAR","Multiple Imputations",93
"8576",93,"propMissAct_0.59_autoCorr_0.75","intercept",0.158521756599491,0.0578981648123319,"MAR","Multiple Imputations",93
"8577",93,"propMissAct_0.59_autoCorr_0.75","xreg1",5.30411303213692,0.826347332073674,"MAR","Multiple Imputations",93
"8578",93,"propMissAct_0.59_autoCorr_0.75","xreg2",1.36686978005272,0.294371979475272,"MAR","Multiple Imputations",93
"8579",93,"propMissAct_0.59_autoCorr_0.75","phi",-1.6314497432976,0.232294140004866,"MAR","Multiple Imputations",93
"8580",93,"propMissAct_0.59_autoCorr_0.75","sigma",0.732939728932332,NA,"MAR","Multiple Imputations",93
"8581",94,"propMissAct_0.23_autoCorr_0.26","ar1",0.359823021162746,0.0422243940542903,"MAR","dropNA_simple",94
"8582",94,"propMissAct_0.23_autoCorr_0.26","intercept",4.96485127319775,0.610685057865844,"MAR","dropNA_simple",94
"8583",94,"propMissAct_0.23_autoCorr_0.26","xreg1",1.66596758233461,0.163741426328978,"MAR","dropNA_simple",94
"8584",94,"propMissAct_0.23_autoCorr_0.26","xreg2",-1.547783949854,0.172276788692274,"MAR","dropNA_simple",94
"8585",94,"propMissAct_0.23_autoCorr_0.26","sigma",0.59569206819178,NA,"MAR","dropNA_simple",94
"8586",94,"propMissAct_0.4_autoCorr_0.29","ar1",0.413620295169852,0.0501845815069593,"MAR","dropNA_simple",94
"8587",94,"propMissAct_0.4_autoCorr_0.29","intercept",4.65441954811879,0.655186195322358,"MAR","dropNA_simple",94
"8588",94,"propMissAct_0.4_autoCorr_0.29","xreg1",1.71017839695827,0.182213708633015,"MAR","dropNA_simple",94
"8589",94,"propMissAct_0.4_autoCorr_0.29","xreg2",-1.45781271390168,0.185183696914884,"MAR","dropNA_simple",94
"8590",94,"propMissAct_0.4_autoCorr_0.29","sigma",0.479779787765181,NA,"MAR","dropNA_simple",94
"8591",94,"propMissAct_0.64_autoCorr_0.26","ar1",0.359394932404632,0.0695795513067784,"MAR","dropNA_simple",94
"8592",94,"propMissAct_0.64_autoCorr_0.26","intercept",3.98104758813219,0.926303070276455,"MAR","dropNA_simple",94
"8593",94,"propMissAct_0.64_autoCorr_0.26","xreg1",1.6997690373006,0.280798708149571,"MAR","dropNA_simple",94
"8594",94,"propMissAct_0.64_autoCorr_0.26","xreg2",-1.26628127758852,0.259756534286458,"MAR","dropNA_simple",94
"8595",94,"propMissAct_0.64_autoCorr_0.26","sigma",0.708022147673828,NA,"MAR","dropNA_simple",94
"8596",94,"propMissAct_0.23_autoCorr_0.26","ar1",0.327861655977245,0.0456978755572011,"MAR","dropNA_complete",94
"8597",94,"propMissAct_0.23_autoCorr_0.26","intercept",5.42684831645549,0.639739071128223,"MAR","dropNA_complete",94
"8598",94,"propMissAct_0.23_autoCorr_0.26","xreg1",1.68873064334522,0.172497790943766,"MAR","dropNA_complete",94
"8599",94,"propMissAct_0.23_autoCorr_0.26","xreg2",-1.67767942332791,0.179755381964133,"MAR","dropNA_complete",94
"8600",94,"propMissAct_0.23_autoCorr_0.26","sigma",0.59466953106541,NA,"MAR","dropNA_complete",94
"8601",94,"propMissAct_0.4_autoCorr_0.29","ar1",0.435308959276523,0.0582679455832445,"MAR","dropNA_complete",94
"8602",94,"propMissAct_0.4_autoCorr_0.29","intercept",4.29626527949117,0.781706966536749,"MAR","dropNA_complete",94
"8603",94,"propMissAct_0.4_autoCorr_0.29","xreg1",1.77256453965686,0.213766162424209,"MAR","dropNA_complete",94
"8604",94,"propMissAct_0.4_autoCorr_0.29","xreg2",-1.36027299134189,0.222071495921491,"MAR","dropNA_complete",94
"8605",94,"propMissAct_0.4_autoCorr_0.29","sigma",0.448476344258093,NA,"MAR","dropNA_complete",94
"8606",94,"propMissAct_0.64_autoCorr_0.26","ar1",0.540841411651243,0.0844556680784379,"MAR","dropNA_complete",94
"8607",94,"propMissAct_0.64_autoCorr_0.26","intercept",3.58428719721786,0.933295685590067,"MAR","dropNA_complete",94
"8608",94,"propMissAct_0.64_autoCorr_0.26","xreg1",1.78003601305006,0.288673070349139,"MAR","dropNA_complete",94
"8609",94,"propMissAct_0.64_autoCorr_0.26","xreg2",-1.14905240795556,0.260717530967165,"MAR","dropNA_complete",94
"8610",94,"propMissAct_0.64_autoCorr_0.26","sigma",0.331474435112877,NA,"MAR","dropNA_complete",94
"8611",94,"propMissAct_0.23_autoCorr_0.26","ar1",0.349333155661876,0.0442041017297512,"MAR","Kalman Filter",94
"8612",94,"propMissAct_0.23_autoCorr_0.26","intercept",5.1425231867239,0.573108120983082,"MAR","Kalman Filter",94
"8613",94,"propMissAct_0.23_autoCorr_0.26","xreg1",1.72824427733766,0.155669434198124,"MAR","Kalman Filter",94
"8614",94,"propMissAct_0.23_autoCorr_0.26","xreg2",-1.60531139533988,0.161406774931863,"MAR","Kalman Filter",94
"8615",94,"propMissAct_0.23_autoCorr_0.26","sigma",0.599006345864074,NA,"MAR","Kalman Filter",94
"8616",94,"propMissAct_0.4_autoCorr_0.29","ar1",0.455997825947251,0.0512739347807271,"MAR","Kalman Filter",94
"8617",94,"propMissAct_0.4_autoCorr_0.29","intercept",5.0001821970867,0.619121840208206,"MAR","Kalman Filter",94
"8618",94,"propMissAct_0.4_autoCorr_0.29","xreg1",1.81506672330791,0.168296980938686,"MAR","Kalman Filter",94
"8619",94,"propMissAct_0.4_autoCorr_0.29","xreg2",-1.56735618052398,0.174323955546408,"MAR","Kalman Filter",94
"8620",94,"propMissAct_0.4_autoCorr_0.29","sigma",0.456343335692366,NA,"MAR","Kalman Filter",94
"8621",94,"propMissAct_0.64_autoCorr_0.26","ar1",0.440954858795507,0.0729287357825254,"MAR","Kalman Filter",94
"8622",94,"propMissAct_0.64_autoCorr_0.26","intercept",4.43282516215693,0.850864089752049,"MAR","Kalman Filter",94
"8623",94,"propMissAct_0.64_autoCorr_0.26","xreg1",1.88815816510637,0.246378072559645,"MAR","Kalman Filter",94
"8624",94,"propMissAct_0.64_autoCorr_0.26","xreg2",-1.4154179661051,0.236107656059451,"MAR","Kalman Filter",94
"8625",94,"propMissAct_0.64_autoCorr_0.26","sigma",0.658027659887234,NA,"MAR","Kalman Filter",94
"8626",94,"propMissAct_0.23_autoCorr_0.26","intercept",0.277401825134696,0.0532317382032208,"MAR","Multiple Imputations",94
"8627",94,"propMissAct_0.23_autoCorr_0.26","xreg1",5.30247341739419,0.558451282149529,"MAR","Multiple Imputations",94
"8628",94,"propMissAct_0.23_autoCorr_0.26","xreg2",1.77423796940354,0.16399682959128,"MAR","Multiple Imputations",94
"8629",94,"propMissAct_0.23_autoCorr_0.26","phi",-1.65565601307671,0.15887585150721,"MAR","Multiple Imputations",94
"8630",94,"propMissAct_0.23_autoCorr_0.26","sigma",0.650341458383317,NA,"MAR","Multiple Imputations",94
"8631",94,"propMissAct_0.4_autoCorr_0.29","intercept",0.282172444161605,0.0470425239068206,"MAR","Multiple Imputations",94
"8632",94,"propMissAct_0.4_autoCorr_0.29","xreg1",5.35789627910224,0.636938857529945,"MAR","Multiple Imputations",94
"8633",94,"propMissAct_0.4_autoCorr_0.29","xreg2",1.91417809981409,0.129435405900642,"MAR","Multiple Imputations",94
"8634",94,"propMissAct_0.4_autoCorr_0.29","phi",-1.68483602531368,0.180061522365551,"MAR","Multiple Imputations",94
"8635",94,"propMissAct_0.4_autoCorr_0.29","sigma",0.503619304810373,NA,"MAR","Multiple Imputations",94
"8636",94,"propMissAct_0.64_autoCorr_0.26","intercept",0.189649378228474,0.0585102952740935,"MAR","Multiple Imputations",94
"8637",94,"propMissAct_0.64_autoCorr_0.26","xreg1",5.08728578763496,0.804507747144597,"MAR","Multiple Imputations",94
"8638",94,"propMissAct_0.64_autoCorr_0.26","xreg2",1.95779558527362,0.249119628653656,"MAR","Multiple Imputations",94
"8639",94,"propMissAct_0.64_autoCorr_0.26","phi",-1.61179041458005,0.217286010321315,"MAR","Multiple Imputations",94
"8640",94,"propMissAct_0.64_autoCorr_0.26","sigma",0.741294441380432,NA,"MAR","Multiple Imputations",94
"8641",95,"propMissAct_0.21_autoCorr_0.54","ar1",0.321506751003122,0.0441273291683919,"MAR","dropNA_simple",95
"8642",95,"propMissAct_0.21_autoCorr_0.54","intercept",5.26651373919708,0.578805999452767,"MAR","dropNA_simple",95
"8643",95,"propMissAct_0.21_autoCorr_0.54","xreg1",1.60707432139071,0.158782389408102,"MAR","dropNA_simple",95
"8644",95,"propMissAct_0.21_autoCorr_0.54","xreg2",-1.61289075593981,0.162828305413557,"MAR","dropNA_simple",95
"8645",95,"propMissAct_0.21_autoCorr_0.54","sigma",0.593339673931863,NA,"MAR","dropNA_simple",95
"8646",95,"propMissAct_0.41_autoCorr_0.48","ar1",0.444890145144516,0.0508724352342586,"MAR","dropNA_simple",95
"8647",95,"propMissAct_0.41_autoCorr_0.48","intercept",4.21482451849392,0.672797161214557,"MAR","dropNA_simple",95
"8648",95,"propMissAct_0.41_autoCorr_0.48","xreg1",1.6666948273087,0.186659594554053,"MAR","dropNA_simple",95
"8649",95,"propMissAct_0.41_autoCorr_0.48","xreg2",-1.33362517778293,0.191080299593656,"MAR","dropNA_simple",95
"8650",95,"propMissAct_0.41_autoCorr_0.48","sigma",0.464855778818097,NA,"MAR","dropNA_simple",95
"8651",95,"propMissAct_0.64_autoCorr_0.47","ar1",0.335718460604026,0.0682409490738752,"MAR","dropNA_simple",95
"8652",95,"propMissAct_0.64_autoCorr_0.47","intercept",5.3654502493378,0.946726484885263,"MAR","dropNA_simple",95
"8653",95,"propMissAct_0.64_autoCorr_0.47","xreg1",1.60109950911949,0.291689313880026,"MAR","dropNA_simple",95
"8654",95,"propMissAct_0.64_autoCorr_0.47","xreg2",-1.67123083134186,0.267514088573986,"MAR","dropNA_simple",95
"8655",95,"propMissAct_0.64_autoCorr_0.47","sigma",0.758927871988236,NA,"MAR","dropNA_simple",95
"8656",95,"propMissAct_0.21_autoCorr_0.54","ar1",0.35633099675425,0.0448205205377751,"MAR","dropNA_complete",95
"8657",95,"propMissAct_0.21_autoCorr_0.54","intercept",5.30287699928637,0.61329687693647,"MAR","dropNA_complete",95
"8658",95,"propMissAct_0.21_autoCorr_0.54","xreg1",1.5408153141787,0.166445731190903,"MAR","dropNA_complete",95
"8659",95,"propMissAct_0.21_autoCorr_0.54","xreg2",-1.60806880217183,0.17219532990677,"MAR","dropNA_complete",95
"8660",95,"propMissAct_0.21_autoCorr_0.54","sigma",0.56369343932339,NA,"MAR","dropNA_complete",95
"8661",95,"propMissAct_0.41_autoCorr_0.48","ar1",0.39988033158343,0.063145381294333,"MAR","dropNA_complete",95
"8662",95,"propMissAct_0.41_autoCorr_0.48","intercept",4.55481968189273,0.793015512592259,"MAR","dropNA_complete",95
"8663",95,"propMissAct_0.41_autoCorr_0.48","xreg1",1.58947462613434,0.214792095849253,"MAR","dropNA_complete",95
"8664",95,"propMissAct_0.41_autoCorr_0.48","xreg2",-1.42399561331343,0.22720373621071,"MAR","dropNA_complete",95
"8665",95,"propMissAct_0.41_autoCorr_0.48","sigma",0.504940823744166,NA,"MAR","dropNA_complete",95
"8666",95,"propMissAct_0.64_autoCorr_0.47","ar1",0.322538926335103,0.0805499074402582,"MAR","dropNA_complete",95
"8667",95,"propMissAct_0.64_autoCorr_0.47","intercept",5.29410144726441,1.22905260770378,"MAR","dropNA_complete",95
"8668",95,"propMissAct_0.64_autoCorr_0.47","xreg1",1.69323088242496,0.351346024834499,"MAR","dropNA_complete",95
"8669",95,"propMissAct_0.64_autoCorr_0.47","xreg2",-1.68218531732048,0.344179433608601,"MAR","dropNA_complete",95
"8670",95,"propMissAct_0.64_autoCorr_0.47","sigma",0.834869816583481,NA,"MAR","dropNA_complete",95
"8671",95,"propMissAct_0.21_autoCorr_0.54","ar1",0.389518650479436,0.0449563492028155,"MAR","Kalman Filter",95
